cislo;cislo_vyr;zkratka;skupina;nazev;s_jednotky;s_dodavatel;dodavatel;dopl_udaj_zb;dopl_u1_udaj;dopl_u1_kusu;dopl_u1_kod;dopl_u2_udaj;dopl_u2_kusu;dopl_u2_kod;dopl_u3_udaj;dopl_u3_kusu;dopl_u3_kod;dopl_u4_udaj;dopl_u4_kusu;dopl_u4_kod;dopl_u5_udaj;dopl_u5_kusu;dopl_u5_kod;dopl_u6_udaj;dopl_u6_kusu;dopl_u6_kod;dopl_u7_udaj;dopl_u7_kusu;dopl_u7_kod;dopl_u8_udaj;dopl_u8_kusu;dopl_u8_kod;dopl_u9_udaj;dopl_u9_kusu;dopl_u9_kod;dopl_u10_udaj;dopl_u10_kusu;dopl_u10_kod;cena_n_prum;cena_n_posl;sazba_dph;dph_r;s_dph;cena_p1;cena_p1_dph;dph_p1;cena_p2;cena_p2_dph;dph_p2;cena_p3;cena_p3_dph;dph_p3;cena_p4;cena_p4_dph;dph_p4;oznaceni;cis_pozn;hmotnost;kusu;kusu_rezer;kusu_pozad;kusu_balen;min_zas;max_zas;typ_pol;spraz_pol;sp_typ_pol;sp_cislo;sp_kod;sp_skupina;sp_zkratka;sp_nazev;sp_s_jednotky;sp_mnozstvi;sp_prijimat;sp_t_slev_c_saz;sp_h_slev_c_saz;sp_c_slev_c_saz;sp_polozka_nazev;sp_polozka_cena_n;sp_polozka_dph;sp_polozka_cena_p1;sp_polozka_cena_p1_dph;sp_polozka_dph_p1;sp_polozka_cena_p2;sp_polozka_cena_p2_dph;sp_polozka_dph_p2;sp_polozka_cena_p3;sp_polozka_cena_p3_dph;sp_polozka_dph_p3;sp_polozka_cena_p4;sp_polozka_cena_p4_dph;sp_polozka_dph_p4;sp_polozka_rezerva;sp_polozka_rezerva2;sp_polozka_kusu;sp_polozka_kusu_rezer;sp_polozka_kusu_pozad;sp_polozka_kusu_balen;sp_polozka_hmotnost;sp_polozka_oznaceni;sp_polozka_kdy_bude;sp_polozka_souct_udaj;cis_podskl;do_i_obchodu;int_obchod_popis_adr;int_obchod_popis_soub;int_obchod_obrazek_adr;int_obchod_obrazek_soub;int_obchod_vyrobce;int_obchod_perex;int_obchod_kategorie;int_obchod_poradi;int_obchod_nove;int_obchod_akce;int_obchod_tip;k_cena_jedn;n_cena_jedn;vyr_cisla;souct_udaj;slevy_pc;vazena_polozka;rezerva;recykl_prisp;recykl_prisp_dph;recykl_prisp_pouziti;Unnamed: 127;cena;jednotka
531;1.4501.PVC;Tabulka PVC;TAB;Info.plast Zák.kouř 5cm 210*297;ks;GRAFIKO s.r.o.;236.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.0;17.0;1;0.21;21.0;22.066;26.7;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;570;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
540;1.4501.PVC;Tabulka PVC;TAB;Info.plast.Zák.kouř 5cm 350*165;ks;GRAFIKO s.r.o.;236.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.0;20.0;1;0.21;21.0;26.033;31.5;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;600;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
550;TABFLZ10TECHNOR;Tab.plast.foto;TABFOTO;Info.plast.fotolumin. 100x100mm;ks;Ing.Jiří Řezníček TECHNOR;1376.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.48;44.48;1;0.21;21.0;57.438;69.5;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;1.0;650;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
524;;Tab.plast.foto;TABFOTO;Info.plast.fotolumin. 150 x 150mm;ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;68.76;83.2;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;1.0;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
547;GLS-10L TRAIVA;Tab.PVC.foto;TABFOTO;Info.plast.fotolumin. 200x100mm;ks;TRAIVA s.r.o.;628.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33.8;33.8;1;0.21;21.0;53.884;65.2;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;1.0;630;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
514;NE.01-07 BBH;Tab.plast.foto;TABFOTO;Info.plast.fotolumin. 200x200mm;ks;BBH Štítkárna, spol. s r.o.;1311.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;145.0;145.0;1;0.21;21.0;173.967;210.5;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;1.0;490;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
548;GLS-10L TRAIVA;Tab.PVC.foto;TABFOTO;Info.plast.fotolumin. 300x150mm;ks;TRAIVA s.r.o.;628.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76.2;76.2;1;0.21;21.0;115.207;139.4;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;1.0;640;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
542;1.4501.SAM;Tabulka samolep;TAB;Info.sam.Zák.kouř 5cm 210*297;ks;GRAFIKO s.r.o.;236.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.0;20.0;1;0.21;21.0;26.033;31.5;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;620;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
538;1.4501.SAM INV.;Tabulka samolep;TAB;Info.sam.Zák.kouř 5cm 210*297 INV.;ks;GRAFIKO s.r.o.;236.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.0;26.0;1;0.21;21.0;33.802;40.9;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;580;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
541;1.4501.SAM;Tabulka samolep;TAB;Info.sam.Zák.kouř 5cm 350*165;ks;GRAFIKO s.r.o.;236.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.0;20.0;1;0.21;21.0;26.033;31.5;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;610;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
539;1.4501.SAM INV;Tabulka samolep;TAB;Info.sam.Zák.kouř 5cm 350*165 INV;ks;GRAFIKO s.r.o.;236.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.0;26.0;1;0.21;21.0;33.802;40.9;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;590;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
412;;Tabulka samolep;TAB;Info.samolep. (HP);ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;9.0;1;0.21;21.0;12.314;14.9;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
178;02300542;Tabulka samolep;TAB;Info.samolep. prum.200mm (hydrant);ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.4;16.4;1;0.21;21.0;20.992;25.4;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
332;02317830;Tabulka samolep;TAB;Info.samolep. prum.210x87mm (HUP);ks;ČR,org.složka: Bezpečnostní;74.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.39;16.39;1;0.21;21.0;20.992;25.4;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;1.0;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
511;0287283410003;Tabulka samolep;TAB;Info.samolep.150x150mm (HP/HY/Hl.);ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;15.289;18.5;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
179;02300559;Tabulka samolep;TAB;Info.samolep.210x 87mm (prac.s ZPN);ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.2;8.2;1;0.21;21.0;10.579;12.8;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
181;02317816;Tabulka samolep;TAB;Info.samolep.210x 87mm (Ú.v.text);ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.34;8.34;1;0.21;21.0;10.661;12.9;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
183;0232282710005;Tabulka samolep;TAB;Info.samolep.210x123mm (ú.v.vlevo);ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.59;11.59;1;0.21;21.0;14.876;18.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
182;02322827;Tabulka samolep;TAB;Info.samolep.210x123mm (ú.v.vpravo);ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.59;11.59;1;0.21;21.0;14.876;18.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
180;02300566;Tabulka samolep;TAB;Info.samolep.210x150mm (plyn.kotel);ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.4;11.4;1;0.21;21.0;14.628;17.7;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
197;02872834;Tabulka samolep;TAB;Info.samolep.210x290mm (hydrant);ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;42.727;51.7;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
549;TAB4201aTECHNOR;Tabulka samolep;TAB;Info.samolep.250x100mm-zák.kouř+pl.;ks;Ing.Jiří Řezníček TECHNOR;1376.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.38;13.38;1;0.21;21.0;17.025;20.6;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
512;NE.01-07 BBH;Tab.sam.foto;TABFOTO;Info.samolep.fotolumin. 200x200mm;ks;BBH Štítkárna, spol. s r.o.;1311.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;110.0;110.0;1;0.21;21.0;40.0;48.4;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;1.0;470;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
551;GLS-10L TRAIVA;Tab.sam.foto;TABFOTO;Info.samolep.fotolumin. 300x150;ks;TRAIVA s.r.o.;628.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76.2;76.2;1;0.21;21.0;115.207;139.4;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;1.0;660;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
513;NE.10-12 BBH;Tab.sam.foto;TABFOTO;Info.samolep.fotolumin. 300x150mm;ks;BBH Štítkárna, spol. s r.o.;1311.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;120.0;120.0;1;0.21;21.0;143.967;174.2;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;1.0;480;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
188;02913605;Tabulka PVC;TAB;"Info.tab.PVC ""Zákaz kouření a vst";ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.94;14.94;1;0.21;21.0;19.174;23.2;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
8;02800004;Tabulka PVC;TAB;Info.tab.PVC 21x7,5 Za PO odpovídá;ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;6.364;7.7;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
172;02178110;Tabulka PVC;TAB;Info.tab.PVC-210x 87mm (únik.žebř.);ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.9;4.9;1;0.21;21.0;6.281;7.6;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
174;02728315;Tabulka PVC;TAB;Info.tab.PVC-210x123mm (ú.sch.l.d);ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.9;6.9;1;0.21;21.0;8.843;10.7;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
176;02728346;Tabulka PVC;TAB;Info.tab.PVC-210x123mm (ú.sch.l.n);ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.9;6.9;1;0.21;21.0;8.926;10.8;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
173;02728308;Tabulka PVC;TAB;Info.tab.PVC-210x123mm (ú.sch.p.d);ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.9;6.9;1;0.21;21.0;8.843;10.7;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
175;02728339;Tabulka PVC;TAB;Info.tab.PVC-210x123mm (ú.sch.p.n);ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.9;6.9;1;0.21;21.0;8.926;10.8;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
171;02728216;Tabulka PVC;TAB;Info.tab.PVC-210x123mm (ú.v.vlevo);ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.9;6.9;1;0.21;21.0;8.843;10.7;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
170;02728209;Tabulka PVC;TAB;Info.tab.PVC-210x123mm (ú.v.vparvo);ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.9;6.9;1;0.21;21.0;8.843;10.7;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
169;02178004;Tabulka PVC;TAB;Info.tab.PVC-210x210mm (šipka);ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.9;9.9;1;0.21;21.0;12.645;15.3;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
177;02718668;Tabulka PVC;TAB;Info.tab.PVC-420x297mm (PPS);ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.5;29.5;1;0.21;21.0;37.851;45.8;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
7;02700007;Tabulka PVC;TAB;Info.tab.PVC21x7,5 Za BOZP odpovídá;ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;6.364;7.7;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
239;02239002;Tabulka smalt;TAB;"Info.tab.smalt 29,5x21 ""H""";ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;183.223;221.7;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
283;02283005;Kleště plombov.;ND HP;Kleště plombovací saturne 10;ks;Pramark, s.r.o.;573.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1290.0;1290.0;1;0.21;21.0;1698.017;2054.6;0.21;0.0;0.0;0.21;150.0;181.5;0.21;1548.017;1873.1;0.21;2.0;160;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
41;02410005;Klička+zám C52;ND VODA;Klička + zámek skříně C52;ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.86;19.86;1;0.21;21.0;50.0;60.5;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
292;02292007;Klička okenní C;ND VODA;Klička okenní na táhla skříně C52;ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;5.0;1;0.21;21.0;35.041;42.4;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;1.0;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
39;kar096;Klíč nadzem.HY;VODA;Klíč k nadzemnímu hydrantu;ks;Pavliš a Hartmann spol. s r.o.;582.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;632.65;632.65;1;0.21;21.0;790.826;956.9;0.21;0.0;0.0;0.21;0.0;0.0;0.21;645.537;781.1;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
40;wm003;Klíč.podzem HY;VODA;Klíč k podzemnímu hydrantu;ks;Pavliš a Hartmann spol. s r.o.;582.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;363.0;363.0;1;0.21;21.0;453.719;549.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;355.702;430.4;0.21;;20;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
575;180001150029;Klíč.podz HY HH;VODA;Klíč k podzemnímu hydrantu HH;ks;HASTEX a HASPR spol. s r.o.;7.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;450.0;450.0;1;0.21;21.0;540.0;653.4;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;1020;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
435;SCB435;;VODA;Klíč nadzemnímu/podzemnímu hadrantu;ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;499.0;499.0;1;0.21;21.0;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
38;kar076;Klíč 110/75(52);VODA;Klíč spojky a šroubení 110/75(52);ks;Pavliš a Hartmann spol. s r.o.;582.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;115.64;115.64;1;0.21;21.0;144.545;174.9;0.21;0.0;0.0;0.21;0.0;0.0;0.21;118.017;142.8;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
389;kar077;Klíč 125/75;VODA;Klíč spojky a šroubení 125/75;ks;Pavliš a Hartmann spol. s r.o.;582.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;122.0;122.0;1;0.21;21.0;152.479;184.5;0.21;0.0;0.0;0.21;0.0;0.0;0.21;119.587;144.7;0.21;;260;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
388;kar091;Klíč 75/52;VODA;Klíč spojky a šroubení 75/52;ks;Pavliš a Hartmann spol. s r.o.;582.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;109.25;109.25;1;0.21;21.0;143.719;173.9;0.21;0.0;0.0;0.21;0.0;0.0;0.21;112.727;136.4;0.21;;250;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
